URL,DSLD ID,Product Name,Brand Name,Bar Code,Net Contents,Serving Size,Product Type [LanguaL],Supplement Form [LanguaL],Date Entered into DSLD,Market Status,Suggested Use
https://dsld.od.nih.gov/label/308788,308788,Triphala 500 mg,Swanson,0 87614 11039 4,100 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2024-06-20,On Market,Suggested use: As a dietary supplement; take two capsules two to three times per day with water.
https://dsld.od.nih.gov/label/308789,308789,Vitamin B-12 1000 mcg,Swanson,0 87614 02120 1,90 Tablet(s),1 Tablet(s),Single Vitamin and Mineral [A1316],Tablet or Pill [E0155],2024-05-23,On Market,Suggested use: As a dietary supplement; partially dissolve one tablet under the tongue until the cherry flavor is gone; then swallow the remaining tablet with water.
https://dsld.od.nih.gov/label/308790,308790,Triple Boron Complex 3 mg,Swanson,0 87614 01599 6,250 Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2024-06-20,Off Market,Suggested use: As a dietary supplement; take one capsule per day with water.
https://dsld.od.nih.gov/label/308791,308791,Triple Magnesium Complex 400 mg,Swanson,0 87614 11243 5,30 Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2024-05-23,On Market,Suggested use: As a dietary supplement; take one capsule per day with water.
https://dsld.od.nih.gov/label/308792,308792,Triple Mushroom Complex,Swanson,0 87614 14168 8,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-06-20,Off Market,Suggested use: As a dietary supplement; take one capsule one to two times per day with water.
https://dsld.od.nih.gov/label/308793,308793,Triple Strength Melatonin 10 mg,Swanson,0 87614 02305 2,60 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2024-06-20,On Market,Suggested use: As a dietary supplement; take one capsule with water one-half hour before bedtime.
https://dsld.od.nih.gov/label/308794,308794,Turkey Tail Mushroom,Swanson,0 87614 14150 3,120 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2024-05-23,On Market,Suggested use: As a dietary supplement; take two capsules two times per day with water.
https://dsld.od.nih.gov/label/308796,308796,Turmeric Phytosome 500 mg,Swanson,0 87614 02493 6,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-06-20,On Market,Suggested use: As a dietary supplement; take one capsule per day with food and water.
https://dsld.od.nih.gov/label/308797,308797,Turmeric Boswellia & Tart Cherry,Swanson,0 87614 11592 4,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-06-20,On Market,Suggested use: As a dietary supplement; take one capsule one to two times per day with food and water.
https://dsld.od.nih.gov/label/308798,308798,Ultimate Immune Defense,Swanson,0 87614 11812 3,60 Capsule(s),2 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2024-06-20,On Market,Suggested use: As a dietary supplement; take two capsules per day with food and water.
https://dsld.od.nih.gov/label/308799,308799,Uric Acid Cleanse,Swanson,0 87614 02849 1,60 Veggie Capsule(s),1 Veggie Capsule(s),Botanical [A1306],Capsule [E0159],2024-06-20,On Market,Suggested use: As a dietary supplement; take one veggie capsule per day with water.
https://dsld.od.nih.gov/label/308800,308800,Full Spectrum Uva Ursi Leaf 450 mg,Swanson,0 87614 01971 0,100 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2024-06-20,On Market,Suggested use: As a dietary supplement; take two capsules two to three times per day with water.
https://dsld.od.nih.gov/label/308801,308801,Valerian Root Extract,Swanson,0 87614 14069 8,120 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-06-20,On Market,Suggested use: As a dietary supplement; take one to two capsules 30 minutes before bedtime with water.
https://dsld.od.nih.gov/label/308806,308806,D Complex 2000 IU (50 mcg),Swanson,0 87614 11588 7,60 Veggie Cap(s),1 Veggie Capsule(s),Vitamin [A1302],Capsule [E0159],2024-02-22,On Market,Suggested use: As a dietary supplement; take one veggie capsule per day with food and water.
https://dsld.od.nih.gov/label/308809,308809,Vitamin D3 5000 IU with Coconut Oil,Swanson,0 87614 02896 5,60 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2024-03-22,On Market,Suggested use: As a dietary supplement; take one softgel per day with water.
https://dsld.od.nih.gov/label/308810,308810,Vitamin E 400 IU (180 mg),Swanson,0 87614 11438 5,60 Softgel(s),1 Softgel(s),Vitamin [A1302],Softgel Capsule [E0161],2024-02-22,On Market,Suggested use: As a dietary supplement; take one softgel per day with water.
https://dsld.od.nih.gov/label/308811,308811,Vitamin E Mixed Tocopherols 200 IU,Swanson,0 87614 01149 3,250 Softgel(s),1 Softgel(s),Vitamin [A1302],Softgel Capsule [E0161],2024-03-22,On Market,Suggested use: As a dietary supplement; take one softgel one to two times per day with water.
https://dsld.od.nih.gov/label/308812,308812,Vitamin K1 100 mcg,Swanson,0 87614 01994 9,100 Tablet(s),1 Tablet(s),Vitamin [A1302],Tablet or Pill [E0155],2024-03-22,On Market,Suggested use: For adults only.Keep out of reach of children.
https://dsld.od.nih.gov/label/308813,308813,Vitamins A & D,Swanson,0 87614 01004 5,250 Softgel(s),1 Softgel(s),Vitamin [A1302],Softgel Capsule [E0161],2024-02-22,On Market,Suggested use: As a dietary supplement; take one softgel per day with water.
https://dsld.od.nih.gov/label/308814,308814,Vitamins D3 & K2,Swanson,0 87614 11809 3,60 Veggie Cap(s),1 Capsule(s),Vitamin [A1302],Capsule [E0159],2024-02-22,On Market,Suggested use: As a dietary supplement; take one veggie capsule per day with food and water.
https://dsld.od.nih.gov/label/308816,308816,Water Pills,Swanson,0 87614 04013 4,120 Tablet(s),1 Tablet(s),Botanical [A1306],Tablet or Pill [E0155],2024-03-22,On Market,Suggested use: As a dietary supplement; take one tablet with water after each meal.
https://dsld.od.nih.gov/label/308817,308817,Water Pill,Swanson,0 87614 02221 5,120 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-02-22,On Market,Suggested use: As a dietary supplement; take two capsules one to two times per day with water.
https://dsld.od.nih.gov/label/308818,308818,White Willow Bark Extract 500 mg,Swanson,0 87614 14226 5,60 Veggie Cap(s),1 Veggie Capsule(s),Botanical [A1306],Capsule [E0159],2024-02-22,On Market,Suggested use: As a dietary supplement; take one veggie capsule one to two times per day with water.
https://dsld.od.nih.gov/label/308819,308819,Wild Yam Root,Swanson,0 87614 14152 7,100 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2024-02-22,On Market,Suggested use: As a dietary supplement; take two capsules per day with water or as recommended by your healthcare provider.
https://dsld.od.nih.gov/label/308820,308820,Yerba Mate 125 mg,Swanson,0 87614 11103 2,120 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2024-02-22,On Market,Suggested use: As a dietary supplement; take two capsules two times per day with water.
https://dsld.od.nih.gov/label/308821,308821,Zinc & C Lozenges,Swanson,0 87614 01840 9,200 Lozenge(s),1 Lozenge(s),Single Vitamin and Mineral [A1316],Lozenge [E0174],2024-02-22,On Market,Suggested use: As a dietary supplement; dissolve one lozenge in the mouth two times per day. If desired; both lozenges may be consumed at the same time.
https://dsld.od.nih.gov/label/308822,308822,Zinc 30 mg Elderberry,Swanson,0 87614 11846 8,60 Gummy(ies),2 Gummy(ies),Mineral [A1299],Gummy or Jelly [E0176],2024-02-22,On Market,Suggested use: As a dietary supplement; chew two gummies per day. Chew thoroughly before swallowing.
https://dsld.od.nih.gov/label/308823,308823,Zinc Citrate 50 mg,Swanson,0 87614 11374 6,60 Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2024-02-22,On Market,Suggested use: As a dietary supplement; take one capsule per day with food and water. Taking zinc on an empty stomach may cause stomach upset in some people.
https://dsld.od.nih.gov/label/308824,308824,Full Spectrum Japanese Ashitaba 500 mg,Swanson,0 87614 11086 8,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-02-22,On Market,Suggested use: As a dietary supplement; take one capsule one to two times per day with water.
https://dsld.od.nih.gov/label/308825,308825,Full Spectrum Olive Leaf 400 mg,Swanson,0 87614 11280 0,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-02-22,On Market,Suggested use: As a dietary supplement; take one capsule one to two times per day with food and water.
https://dsld.od.nih.gov/label/308826,308826,Full Spectrum Sea Buckthorn,Swanson,0 87614 11271 8,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-02-22,On Market,Suggested use: As a dietary supplement; take one capsule per day.
https://dsld.od.nih.gov/label/308827,308827,Turmeric Acai & Ginger,Swanson,0 87614 11586 3,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-03-22,On Market,Suggested use: As a dietary supplement; take one capsule one to two times per day with food and water.
https://dsld.od.nih.gov/label/308828,308828,Multi without Iron High Potency,Swanson,0 87614 01882 9,120 Softgel(s),2 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2024-03-22,On Market,Suggested use: As a dietary supplement; take two softgels per day with food and water.
https://dsld.od.nih.gov/label/308829,308829,Lithium Orotate 5 mg,Swanson,0 87614 02913 9,60 Veggie Capsule(s),1 Veggie Capsule(s),Mineral [A1299],Capsule [E0159],2024-03-22,Off Market,Suggested use: As a dietary supplement; take one veggie capsule per day with food and water.
https://dsld.od.nih.gov/label/308830,308830,Luteolin Complex,Swanson,0 87614 02835 4,30 Veggie Cap(s),1 Veggie Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2024-03-22,On Market,Suggested use: As a dietary supplement; take one veggie capsule per day with water.
https://dsld.od.nih.gov/label/308831,308831,Purple Fruit & Veggie Complex,Swanson,0 87614 06071 2,60 Veggie Capsule(s),1 Veggie Capsule(s),Botanical [A1306],Capsule [E0159],2024-03-22,On Market,Suggested use: As a dietary supplement; take one veggie capsule one to two times per day with water.
https://dsld.od.nih.gov/label/308832,308832,Serrazimes Double Strength,Swanson,0 87614 02779 1,60 Veggie Cap(s),1 Veggie Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2024-03-22,On Market,Suggested use: As a dietary supplement; take one veggie capsule per day with water on an empty stomach at least two hours before or after a meal. For maximum benefit; take one veggie capsule two times per day.
https://dsld.od.nih.gov/label/308833,308833,Turmeric & Black Pepper,Swanson,087614 11877 2,90 Veggie Capsule(s),1 Veggie Capsule(s),Botanical [A1306],Capsule [E0159],2024-02-22,On Market,Suggested use: As a dietary supplement; take one veggie capsule one to two times per day with food and water.
https://dsld.od.nih.gov/label/308834,308834,Echinacea 400 mg,Swanson,0 87614 01423 4,100 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-03-22,On Market,Suggested use: As a dietary supplement; take one capsule three times per day with food and water. Limit use to eight consecutive weeks. Use periodically for a few weeks at a time (for maintenance purposes).
https://dsld.od.nih.gov/label/308835,308835,Ecklonia Cava Extract 53 mg,Swanson GreenFoods Formulas,0 87614 06053 8,30 Veggie Capsule(s),1 Veggie Capsule(s),Botanical [A1306],Capsule [E0159],2024-03-22,Off Market,Suggested use: As a dietary supplement; take one veggie capsule per day with food and water.
https://dsld.od.nih.gov/label/308836,308836,Full Spectrum 7 Mushroom Complex,Swanson Premium Brand,0 87614 11524 5,60 Veggie Capsule(s),1 Veggie Capsule(s),Botanical [A1306],Capsule [E0159],2024-03-22,Off Market,Suggested use: As a dietary supplement; take one veggie capsule one to two times per day with water.
https://dsld.od.nih.gov/label/308837,308837,Full Spectrum Andrographis Paniculata 400 mg,Swanson Premium Brand,0 87614 11426 2,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-05-23,Off Market,Suggested Use: As a dietary supplement; take one capsule with food and water two to three times per day.
https://dsld.od.nih.gov/label/308838,308838,Hawthorn & CoQ10,Swanson Ultra,0 87614 02912 2,60 Veggie Capsule(s),1 Veggie Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-03-22,Off Market,Suggested use: As a dietary supplement; take one veggie capsule one to two times per day with food and water.
https://dsld.od.nih.gov/label/308839,308839,Homocysteine Formula,Swanson Premium Brand,0 87614 11418 7,120 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-04-23,Off Market,Suggested use: As a dietary supplement; take one capsule two times per day with water.
https://dsld.od.nih.gov/label/308840,308840,Marshmallow Root 500 mg,Swanson Premium Brand,0 87614 11108 7,90 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-04-23,Off Market,Suggested Use: As a dietary supplement; take one capsule per day with water.
https://dsld.od.nih.gov/label/308841,308841,Mucuna Pruriens 350 mg,Swanson Superior Herbs,0 87614 14119 0,200 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-03-22,Off Market,Suggested use: As a dietary supplement; take one capsule in the morning and one capsule in the evening with water.
https://dsld.od.nih.gov/label/308842,308842,n-zimes PA Plus,Swanson Ultra,0 87614 02510 0,90 Veggie Cap(s),1 Veggie Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2024-04-23,Off Market,Suggested use: As a dietary supplement; take one veggie capsule immediately before each meal.
https://dsld.od.nih.gov/label/308843,308843,Red Clover Combination,Swanson Premium Brand,0 87614 01422 7,100 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-05-23,Off Market,Suggested Use: As a dietary supplement; take one capsule per day with food and water.
https://dsld.od.nih.gov/label/308844,308844,Horse Chestnut 200 mg Timed-Release,Swanson Superior Herbs,0 87614 14041 4,120 Tablet(s),1 Timed-Release Tablet(s),Botanical [A1306],Tablet or Pill [E0155],2024-03-22,Off Market,Suggested Use: As a dietary supplement; take one timed-release tablet two to three times per day with a full glass of water. Timed-release gradually over 6-8 hours.
https://dsld.od.nih.gov/label/308845,308845,Na R-Lipoic Acid 115 mg,Geronova Research,X002R002AZ,120 Veg Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-05-23,On Market,Directions: take one or more capsules daily; as tolerated; preferably on an empty stomach or as recommended by a health care practitioner.
https://dsld.od.nih.gov/label/308846,308846,Organic Fermented Greens,Dr. Mercola,8 10094 21221 6,180 Capsule(s),3 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-04-23,On Market,Suggested use: Adults; as a dietary supplement; take three (3) capsules 1-2 times daily with food.
https://dsld.od.nih.gov/label/308848,308848,Organic Ginkgo Biloba with Coffee Fruit Extract,Dr. Mercola,8 10487 03655 9,30 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-04-23,On Market,Suggested Use: Adults; as a dietary supplement; take one (1) capsule daily.
https://dsld.od.nih.gov/label/308849,308849,Organic Hawthorn and Hibiscus Liquid Drops,Dr. Mercola,8 10487 03969 7,1 Fluid Ounce(s); 30 mL,1 mL [1 Dropper],Botanical [A1306],Liquid [E0165],2024-05-23,On Market,Suggested use: Adults; as a dietary supplement; take one (1) dropper (1mL) daily.
https://dsld.od.nih.gov/label/308850,308850,Organic Maca Gelatinized,Dr. Mercola,8 10487 03980 2,60 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2024-03-22,On Market,Suggested Use: Adults; as a dietary supplement; take two (2) capsules daily.
https://dsld.od.nih.gov/label/308851,308851,Organic Maca Powder Gelatinized,Dr. Mercola,8 10487 03612 2,2.69 Ounce(s); 76.5 Gram(s),1.7 Gram(s) [1/2 Teaspoon],Botanical [A1306],Powder [E0162],2024-04-23,On Market,Suggested use: Adults; as a dietary supplement; mix 1/2 tsp (1.7 g) with 8 fl. oz. of water or beverage of choice.
https://dsld.od.nih.gov/label/308852,308852,Organic Pine Bark Extract with OPCs,Dr. Mercola,8 10487 03926 0,60 Tablet(s),1 Tablet(s),Botanical [A1306],Tablet or Pill [E0155],2024-03-22,On Market,Suggested use: Adults; as a dietary supplement; take one (1) tablet; twice daily.
https://dsld.od.nih.gov/label/308853,308853,Organic Resistant Starch Complex Unflavored,Dr. Mercola,8 10487 03871 3,9.52 Ounce(s); 270 Gram(s),9 Gram(s) [1 Scoop],Other Combinations [A1325],Powder [E0162],2024-04-23,On Market,Easily mix this unflavored supplement powder into your favorite smoothie; beverage or yogurt for a gut balancing supplement to help keep your microbiome thriving.  Suggested Use: Adults; as a dietary supplement; mix one (1) scoop (9g) with 8 fl.oz. of water; juice or other desired beverage.
https://dsld.od.nih.gov/label/308854,308854,Organic Resveratrol,Dr. Mercola,8 10094 21088 5,30 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2024-04-23,On Market,Suggested Use: Adults; as a dietary supplement; take one (1) capsule daily.
https://dsld.od.nih.gov/label/308855,308855,Organic Rhodiola Extract,Dr. Mercola,8 10094 21094 6,30 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-03-22,On Market,Suggested use: Adults; as a dietary supplement; take one (1) capsule daily.
https://dsld.od.nih.gov/label/308856,308856,Organic Saw Palmetto Liquid Drops,Dr. Mercola,8 10487 03875 1,2 Fluid Ounce(s); 60 mL,2 mL [2 Droppers],Botanical [A1306],Liquid [E0165],2024-05-23,On Market,Suggested use: Adults; as a dietary supplement; take two (2) droppers (2 mL) daily.
https://dsld.od.nih.gov/label/308857,308857,Organic Spirulina 2000 mg,Dr. Mercola,8 10487 03434 0,120 Tablet(s),4 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2024-03-22,On Market,Suggested use: Adults; as a dietary supplement; take four (4) tablets daily.
https://dsld.od.nih.gov/label/308858,308858,Organic Vitamin C Acerola Cherry 500 mg,Dr. Mercola,8 10487 03432 6,90 Capsule(s),3 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2024-04-23,On Market,Suggested use: Adults; as a dietary supplement; take three (3) capsules daily. Alternatively; split consumption of capsules as desired.
https://dsld.od.nih.gov/label/308859,308859,Organic Vitamin C Acerola Cherry 500 mg,Dr. Mercola,8 10487 03433 3,270 Capsule(s),3 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2024-03-22,On Market,Suggested Use: Adults; as a dietary supplement; take three (3) capsules daily. Alternatively; split consumption of capsules as desired.
https://dsld.od.nih.gov/label/308860,308860,Organic Whole Husk Psyllium,Dr. Mercola,8 13006 01842 5,12 Ounce(s); 340 Gram(s),5 Gram(s) [1 Tbsp],Botanical [A1306],Powder [E0162],2024-03-22,On Market,Suggested Use: Adults; mix one (1) tablespoon (5g) with at least 10 fl. oz. of water; juice or other desired beverage. It is recommended to drink immediately.
https://dsld.od.nih.gov/label/308861,308861,Pau D'Arco 1000 mg,Dr. Mercola,8 10487 03189 9,120 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2024-04-23,On Market,Suggested use: Adults; as a dietary supplement; take two (2) capsules twice daily.
https://dsld.od.nih.gov/label/308862,308862,Peppermint Oil with Asafoetida Delayed Release,Dr. Mercola,8 10487 03431 9,30 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-04-23,On Market,Suggested use: Adults; as a dietary supplement; take one (1) capsule daily; preferably 30-90 minutes before a meal.
https://dsld.od.nih.gov/label/308863,308863,Quercetin and Pterostilbene Advanced,Dr. Mercola,8 10487 03658 0,180 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2024-03-22,On Market,Suggested use: Adults; as a dietary supplement; take one (1) capsule in the morning and one (1) capsule in the evening.
https://dsld.od.nih.gov/label/308864,308864,Respiratory Support,Dr. Mercola,8 10487 03982 6,60 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2024-03-22,On Market,Suggested use: Adults; as a dietary supplement; take two (2) capsules daily.
https://dsld.od.nih.gov/label/308865,308865,Saw Palmetto,Dr. Mercola,8 10487 03984 0,30 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-04-23,On Market,Suggested Use: Adults; as a dietary supplement; take one (1) capsule daily.
https://dsld.od.nih.gov/label/308866,308866,Serrapeptase Enzymes Delayed Release,Dr. Mercola,8 10094 21091 5,60 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2024-05-23,On Market,Suggested Use: Adults; as a dietary supplement; take one (1) capsule per serving on an empty stomach. This product can be taken one to two times daily.
https://dsld.od.nih.gov/label/308867,308867,Sleep Support with Melatonin 1.5 mg Natural Raspberry Flavor,Dr. Mercola,8 13006 01197 6,0.98 Fluid Ounce(s); 29 Milliliter(s),0.83 mL [5 sprays],Other Combinations [A1325],Liquid [E0165],2024-05-23,On Market,Suggested use: Adults; as a dietary supplement; shake before use; and take five (5) sprays one (1) hour before bedtime as needed.
https://dsld.od.nih.gov/label/308868,308868,Vitamin B Complex with Benfotiamine,Dr. Mercola,8 13006 01834 0,60 Capsule(s),1 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2024-03-22,On Market,Suggested use: Adults; as a dietary supplement; take one (1) capsule in the morning and one (1) capsule in the evening.
https://dsld.od.nih.gov/label/308869,308869,Vitamin B Complex with Benfotiamine,Dr. Mercola,8 10487 03180 6,180 Capsule(s),1 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2024-05-23,On Market,Suggested use: Adults; as a dietary supplement; take one (1) capsule in the morning and one (1) capsule in the evening.
https://dsld.od.nih.gov/label/308870,308870,Vitamin C-Pak Natural Orange Flavor,Dr. Mercola,,30 Packet(s); 5.11 Ounce(s); 145 Gram(s),4.84 Gram(s) [1 Packet],Other Combinations [A1325],Powder [E0162],2024-05-23,On Market,Easily mix Vitamin C-Pak into 8 fl. oz. of water to help meet your daily immune support needs. Suggested use: Adults; as a dietary supplement; mix one (1) packet in 8 fl. oz. of water. Product can be taken up to two (2) times per day.
https://dsld.od.nih.gov/label/308871,308871,Vitamin C-Pak with Quercetin Natural Orange Flavor,Dr. Mercola,,5.41 Ounce(s); 153.6 Gram(s); 30 Packet(s),1 Packet(s); 2 Packet(s),Other Combinations [A1325],Powder [E0162],2024-05-23,On Market,Easily mix Vitamin C-Pak with Quercetin into 8 fl. oz. of water to help meet your daily immune support needs. Suggested Use: Adults; as a dietary supplement; mix one (1) packet in 8 fl. oz. of water. Product can be taken up to two times per day.
https://dsld.od.nih.gov/label/308872,308872,Vitamins D3 1000 IU & K2 45 mcg Low Dose,Dr. Mercola,8 10094 21099 1,30 Capsule(s),1 Capsule(s),Vitamin [A1302],Capsule [E0159],2024-03-22,On Market,Suggested Use: Adults; as a dietary supplement; take one (1) capsule daily with a meal.
https://dsld.od.nih.gov/label/308874,308874,Wild Caught Alaskan Cod Liver Oil 1000 mg Natural Lemon Flavor,Dr. Mercola,8 10094 21194 3,6.8 Fluid Ounce(s); 200 mL,5 mL [1 teaspoon],Other Combinations [A1325],Liquid [E0165],2024-04-23,On Market,Suggested use: Adults; as a dietary supplement; take one (1) teaspoon (5 mL) daily.
https://dsld.od.nih.gov/label/308875,308875,Wild Caught Alaskan Salmon Oil,Dr. Mercola,8 13006 01845 6,90 Capsule(s),3 Capsule(s),Fat/Fatty Acid [A1310],Capsule [E0159],2024-03-22,On Market,Suggested use: Adults; as a dietary supplement; take three (3) capsules daily with a meal.
https://dsld.od.nih.gov/label/308876,308876,Wild-Caught Marine Collagen 5 g Unflavored,Dr. Mercola,8 10094 21196 7,15 On-The-Go Packet(s); 5.29 Ounce(s); 150 Gram(s),10 Gram(s) [1 Packet],Amino acid/Protein [A1305],Powder [E0162],2024-05-23,On Market,Suggested use: Adults; as a dietary supplement; mix one (1) packet (10 g) with 8 fl. oz. of water or beverage of choice. Easily mix this unflavored powder into 8 fl. oz. or more of any beverage of your choice; and enjoy the many benefits of Type I collagen peptides.
https://dsld.od.nih.gov/label/308877,308877,Wild Caught Marine Collagen,Dr. Mercola,8 10487 03273 5,90 Tablet(s),3 Tablet(s),Amino acid/Protein [A1305],Tablet or Pill [E0155],2024-05-23,On Market,Suggested use: Adults; as a dietary supplement; take three (3) tablets daily; preferably on an empty stomach.
https://dsld.od.nih.gov/label/308878,308878,Zinc Liquid Drops 15 mg,Dr. Mercola,8 10487 03343 5,3.88 Fluid Ounce(s); 115 mL,4 mL [4 Droppers],Mineral [A1299],Liquid [E0165],2024-04-23,On Market,Suggested use: Adults; as a dietary supplement; take four (4) droppers (4 mL) daily.
https://dsld.od.nih.gov/label/308879,308879,Zinc plus Selenium,Dr. Mercola,8 10487 03065 6,30 Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2024-04-23,On Market,Suggested use: Adults; as a dietary supplement; take one (1) capsule daily with a meal.
https://dsld.od.nih.gov/label/308880,308880,Zinc plus Selenium,Dr. Mercola,8 10487 03152 3,90 Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2024-03-22,On Market,Suggested use: Adults; as a dietary supplement; take one (1) capsule daily with a meal.
https://dsld.od.nih.gov/label/308881,308881,Gold,Synchro,6 17566 77145 1,60 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2024-06-20,On Market,DirectionsTo slow aging-related processes and maintain healthy joints and muscles; take 2-4 capsules per day; with food.
https://dsld.od.nih.gov/label/308882,308882,Berberine,NutriONN,X001CA0IU5,90 Vegetarian Capsule(s),2 Veggie Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2024-04-23,On Market,Suggested use: As a dietary supplement take two (2) capsules once a day with a meal or as directed by your health care professional.
https://dsld.od.nih.gov/label/308883,308883,Black Currant Oil 1000 mg,NutriONN,X00141D4ML,180 Softgel(s),2 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2024-05-23,On Market,Suggested use: As a dietary supplement; take two (2) softgels daily; with a meal.
https://dsld.od.nih.gov/label/308884,308884,Black Seed Oil,NutriONN,X002PKWKAR,180 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2024-04-23,On Market,Suggested use: For adults; take one (1) quick release softgel daily; preferably with a meal.
https://dsld.od.nih.gov/label/308885,308885,Boost For Her,NutriONN,X003DZNGWT,90 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-04-23,On Market,Suggested use: 2 capsules daily preferably with food 1 to 2 hours prior to physical activity or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/308886,308886,Borage Oil,NutriONN,X001TB3IZ9,180 Softgel(s),1 Quick Release Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2024-04-23,On Market,Suggested use: For adults; take one (1) to three (3) quick release softgels daily; preferably with meals.
https://dsld.od.nih.gov/label/308887,308887,Bromelain 500 mg,NutriONN,X001TYLSRL,120 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2024-03-22,On Market,Suggested use: As a dietary supplement take 1 capsule; 1 to 3 times a day; with or between meals; or as directed by your health care professional.
https://dsld.od.nih.gov/label/308888,308888,Calcium D-Glucarate,NutriONN,X0024NWJIX,120 Vegetable Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2024-05-23,On Market,Suggested use: As a dietary supplement take 1 capsule 1 to 3 times a day with a meal or as directed by your health care professional.
https://dsld.od.nih.gov/label/308889,308889,Circulation Support,NutriONN,X002IKKTIJ,90 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2024-03-22,On Market,Suggested use: 1 capsule taken 1 to 3 times daily preferably with meals or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/308890,308890,Citrus Bergamot,NutriONN,X001YSBORV,90 Vegetarian Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2024-06-20,On Market,Suggested Use: As a dietary supplement take 1 to 2 capsules a day; 30 minutes before a meal; or as directed by your health care professional. 
